This file is created using RaceChrono v1.47 ( http://www.racechrono.com/ ).

Session title,PI 250416 S4
Session type,Lap timing
Track name,PhillipIsland
Driver name,
Export scope,All laps
Created,01/06/2008,06:22
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
1,13511.300,1985.663,1.985663,11,-38.5048517,145.2353333,20.27,72.99,45.35,42.20,359.75,-0.47,0.00,287.91,-302.58,0.00,0.00,
1,13511.400,1987.721,1.987721,11,-38.5048333,145.2353367,20.02,72.06,44.78,42.20,359.75,-0.26,0.00,288.20,-300.54,0.00,0.00,
1,13511.500,1989.574,1.989574,12,-38.5048167,145.2353383,19.54,70.34,43.71,42.20,359.75,-0.49,0.00,288.35,-298.69,0.00,0.00,
1,13511.600,1991.483,1.991483,12,-38.5048000,145.2353433,19.05,68.58,42.61,42.20,11.15,-0.50,-3.86,288.78,-296.83,0.00,0.00,
1,13511.700,1993.391,1.993391,12,-38.5047833,145.2353483,18.85,67.88,42.18,42.29,13.51,-0.20,-0.79,289.22,-294.98,0.00,0.00,
1,13511.800,1995.152,1.995152,12,-38.5047683,145.2353550,18.36,66.08,41.06,42.20,16.14,-0.51,-0.86,289.80,-293.31,0.00,0.00,
1,13511.900,1996.913,1.996913,12,-38.5047533,145.2353617,18.19,65.49,40.69,42.20,18.69,-0.17,-0.83,290.38,-291.65,0.00,0.00,
1,13512.000,1998.692,1.998692,12,-38.5047383,145.2353683,17.86,64.28,39.94,42.20,21.91,-0.34,-1.02,290.96,-289.98,0.00,0.00,
1,13512.100,2000.564,2.000564,12,-38.5047233,145.2353783,17.64,63.49,39.45,42.29,24.57,-0.23,-0.83,291.83,-288.31,0.00,0.00,
1,13512.200,2002.213,2.002213,12,-38.5047100,145.2353867,17.52,63.06,39.18,42.29,27.55,-0.12,-0.93,292.55,-286.83,0.00,0.00,
1,13512.300,2003.936,2.003936,12,-38.5046967,145.2353967,17.14,61.69,38.33,42.29,30.64,-0.39,-0.94,293.42,-285.34,0.00,0.00,
1,13512.400,2005.734,2.005734,12,-38.5046833,145.2354083,16.99,61.15,38.00,42.40,33.70,-0.15,-0.93,294.44,-283.86,0.00,0.00,
1,13512.500,2007.532,2.007532,12,-38.5046700,145.2354200,16.76,60.32,37.48,42.40,36.79,-0.24,-0.92,295.45,-282.38,0.00,0.00,
1,13512.600,2009.181,2.009181,12,-38.5046583,145.2354317,16.58,59.67,37.08,42.40,39.34,-0.18,-0.75,296.47,-281.08,0.00,0.00,
1,13512.700,2010.682,2.010682,12,-38.5046483,145.2354433,16.41,59.06,36.70,42.49,42.44,-0.17,-0.91,297.49,-279.97,0.00,0.00,
1,13512.800,2012.424,2.012424,12,-38.5046367,145.2354567,16.40,59.02,36.68,42.49,45.76,-0.01,-0.97,298.65,-278.67,0.00,0.00,
1,13512.900,2013.907,2.013907,12,-38.5046283,145.2354700,16.29,58.63,36.43,42.49,48.87,-0.11,-0.90,299.81,-277.75,0.00,0.00,
1,13513.000,2015.630,2.015630,12,-38.5046183,145.2354850,16.41,59.08,36.71,42.40,52.30,0.13,-1.00,301.11,-276.63,0.00,0.00,
1,13513.100,2017.224,2.017224,12,-38.5046100,145.2355000,16.39,59.00,36.66,42.40,55.52,-0.02,-0.94,302.42,-275.71,0.00,0.00,
1,13513.200,2018.948,2.018948,12,-38.5046017,145.2355167,16.54,59.54,37.00,42.40,58.97,0.15,-1.02,303.87,-274.78,0.00,0.00,
1,13513.300,2020.579,2.020579,12,-38.5045950,145.2355333,16.67,60.00,37.29,42.40,62.51,0.13,-1.05,305.32,-274.04,0.00,0.00,
1,13513.400,2022.209,2.022209,12,-38.5045883,145.2355500,16.68,60.06,37.32,42.49,66.05,0.02,-1.05,306.77,-273.30,0.00,0.00,
1,13513.500,2023.970,2.023970,12,-38.5045817,145.2355683,16.95,61.02,37.92,42.49,69.57,0.27,-1.06,308.36,-272.56,0.00,0.00,
1,13513.600,2025.657,2.025657,12,-38.5045767,145.2355867,16.98,61.13,37.99,42.49,73.01,0.03,-1.04,309.96,-272.00,0.00,0.00,
1,13513.700,2027.473,2.027473,12,-38.5045717,145.2356067,17.24,62.08,38.57,42.49,76.12,0.27,-0.95,311.70,-271.45,0.00,0.00,
1,13513.800,2029.252,2.029252,12,-38.5045683,145.2356267,17.42,62.71,38.97,42.49,79.74,0.18,-1.12,313.44,-271.07,0.00,0.00,
1,13513.900,2031.012,2.031012,12,-38.5045667,145.2356467,17.56,63.23,39.29,42.49,82.45,0.15,-0.85,315.18,-270.89,0.00,0.00,
1,13514.000,2032.754,2.032754,12,-38.5045650,145.2356667,17.76,63.93,39.72,42.49,85.93,0.20,-1.10,316.92,-270.70,0.00,0.00,
1,13514.100,2034.515,2.034515,12,-38.5045633,145.2356867,17.92,64.52,40.09,42.49,88.64,0.17,-0.86,318.66,-270.52,0.00,0.00,
1,13514.200,2036.405,2.036405,12,-38.5045650,145.2357083,18.11,65.19,40.51,42.49,92.27,0.19,-1.17,320.55,-270.70,0.00,0.00,
1,13514.300,2038.147,2.038147,11,-38.5045650,145.2357283,18.28,65.80,40.89,42.40,95.50,0.17,-1.05,322.29,-270.70,0.00,0.00,
1,13514.400,2039.889,2.039889,11,-38.5045667,145.2357483,18.37,66.13,41.09,42.29,98.79,0.09,-1.08,324.03,-270.89,0.00,0.00,
1,13514.500,2041.817,2.041817,11,-38.5045700,145.2357700,18.54,66.75,41.47,42.29,102.32,0.17,-1.16,325.91,-271.26,0.00,0.00,
1,13514.600,2043.633,2.043633,11,-38.5045750,145.2357900,18.63,67.06,41.67,42.29,105.60,0.09,-1.09,327.65,-271.82,0.00,0.00,
1,13514.700,2045.468,2.045468,11,-38.5045800,145.2358100,18.83,67.78,42.12,42.29,109.18,0.20,-1.20,329.39,-272.37,0.00,0.00,
1,13514.800,2047.432,2.047432,11,-38.5045850,145.2358317,19.21,69.17,42.98,42.20,112.18,0.39,-1.03,331.28,-272.93,0.00,0.00,
1,13514.900,2049.322,2.049322,11,-38.5045917,145.2358517,19.43,69.95,43.46,42.20,114.80,0.22,-0.91,333.02,-273.67,0.00,0.00,
1,13515.000,2051.305,2.051305,11,-38.5046000,145.2358717,19.75,71.10,44.18,42.20,117.49,0.33,-0.95,334.76,-274.60,0.00,0.00,
1,13515.100,2053.270,2.053270,10,-38.5046083,145.2358917,20.16,72.58,45.10,42.20,120.31,0.42,-1.01,336.50,-275.52,0.00,0.00,
1,13515.200,2055.327,2.055327,11,-38.5046183,145.2359117,20.52,73.88,45.90,42.11,122.85,0.37,-0.93,338.24,-276.63,0.00,0.00,
1,13515.300,2057.514,2.057514,12,-38.5046300,145.2359317,21.12,76.02,47.24,42.11,125.10,0.61,-0.85,339.98,-277.93,0.00,0.00,
1,13515.400,2059.682,2.059682,12,-38.5046417,145.2359517,21.55,77.58,48.21,42.11,127.33,0.44,-0.86,341.72,-279.23,0.00,0.00,
1,13515.500,2061.850,2.061850,12,-38.5046533,145.2359717,22.20,79.91,49.66,42.11,129.22,0.66,-0.75,343.46,-280.53,0.00,0.00,
1,13515.600,2064.130,2.064130,12,-38.5046667,145.2359917,22.81,82.12,51.03,41.99,131.22,0.62,-0.81,345.20,-282.01,0.00,0.00,
1,13515.700,2066.409,2.066409,12,-38.5046800,145.2360117,23.41,84.28,52.37,41.99,133.03,0.61,-0.75,346.94,-283.49,0.00,0.00,
1,13515.800,2068.967,2.068967,12,-38.5046967,145.2360317,24.17,87.01,54.06,41.99,135.07,0.77,-0.88,348.68,-285.34,0.00,0.00,
1,13515.900,2071.265,2.071265,11,-38.5047117,145.2360500,24.73,89.04,55.33,41.99,136.94,0.58,-0.82,350.28,-287.01,0.00,0.00,
1,13516.000,2073.804,2.073804,11,-38.5047283,145.2360700,25.42,91.51,56.86,41.99,138.39,0.70,-0.66,352.02,-288.87,0.00,0.00,
1,13516.100,2076.398,2.076398,11,-38.5047467,145.2360883,26.32,94.77,58.89,41.99,139.83,0.92,-0.67,353.61,-290.90,0.00,0.00,
1,13516.200,2079.086,2.079086,11,-38.5047650,145.2361083,26.95,97.03,60.29,41.99,141.28,0.64,-0.70,355.35,-292.94,0.00,0.00,
1,13516.300,2081.903,2.081903,11,-38.5047850,145.2361283,27.81,100.10,62.20,41.90,142.33,0.87,-0.52,357.09,-295.17,0.00,0.00,
1,13516.400,2084.794,2.084794,12,-38.5048067,145.2361467,28.61,103.01,64.01,41.79,143.73,0.82,-0.71,358.69,-297.58,0.00,0.00,
1,13516.500,2087.611,2.087611,11,-38.5048267,145.2361667,29.45,106.03,65.88,41.79,144.94,0.86,-0.63,360.43,-299.80,0.00,0.00,
1,13516.600,2090.668,2.090668,11,-38.5048500,145.2361850,30.31,109.12,67.80,41.70,146.11,0.88,-0.63,362.02,-302.39,0.00,0.00,
1,13516.700,2093.782,2.093782,11,-38.5048733,145.2362050,31.10,111.95,69.56,41.70,147.13,0.80,-0.56,363.76,-304.99,0.00,0.00,
1,13516.800,2096.914,2.096914,12,-38.5048967,145.2362250,31.97,115.08,71.51,41.61,148.16,0.89,-0.59,365.50,-307.58,0.00,0.00,
1,13516.900,2100.120,2.100120,12,-38.5049217,145.2362433,32.70,117.73,73.16,41.49,149.18,0.75,-0.59,367.10,-310.36,0.00,0.00,
1,13517.000,2103.400,2.103400,12,-38.5049467,145.2362633,33.59,120.94,75.15,41.49,150.04,0.91,-0.51,368.84,-313.14,0.00,0.00,
1,13517.100,2106.755,2.106755,12,-38.5049733,145.2362817,34.47,124.10,77.11,41.40,150.84,0.90,-0.49,370.43,-316.11,0.00,0.00,
1,13517.200,2110.369,2.110369,12,-38.5050017,145.2363017,35.15,126.55,78.63,41.31,151.74,0.69,-0.56,372.17,-319.26,0.00,0.00,
1,13517.300,2113.890,2.113890,12,-38.5050300,145.2363200,36.07,129.84,80.68,41.20,152.33,0.93,-0.38,373.77,-322.41,0.00,0.00,
1,13517.400,2117.596,2.117596,12,-38.5050600,145.2363383,36.96,133.05,82.67,41.11,153.18,0.91,-0.56,375.37,-325.75,0.00,0.00,
1,13517.500,2121.358,2.121358,12,-38.5050900,145.2363583,37.77,135.96,84.48,40.99,153.83,0.82,-0.44,377.11,-329.08,0.00,0.00,
1,13517.600,2125.213,2.125213,12,-38.5051217,145.2363767,38.54,138.75,86.22,40.90,154.31,0.79,-0.33,378.70,-332.60,0.00,0.00,
1,13517.700,2129.142,2.129142,12,-38.5051533,145.2363967,39.39,141.81,88.12,40.81,154.76,0.87,-0.32,380.44,-336.12,0.00,0.00,
1,13517.800,2133.182,2.133182,12,-38.5051867,145.2364150,39.91,143.68,89.28,40.70,155.21,0.53,-0.32,382.04,-339.83,0.00,0.00,
1,13517.900,2137.278,2.137278,12,-38.5052200,145.2364350,39.60,142.57,88.59,40.60,155.54,-0.31,-0.23,383.78,-343.54,0.00,0.00,
1,13518.000,2141.318,2.141318,12,-38.5052533,145.2364533,39.23,141.21,87.75,40.49,156.30,-0.38,-0.53,385.37,-347.24,0.00,0.00,
1,13518.061,2143.634,2.143634,12,-38.5052725,145.2364635,38.82,139.74,86.83,40.40,156.36,-0.69,-0.07,386.26,-349.37,0.00,0.00,Honda
1,13518.100,2145.117,2.145117,12,-38.5052850,145.2364700,38.55,138.79,86.24,40.40,156.40,-0.69,-0.07,386.82,-350.76,0.00,0.00,
1,13518.200,2148.990,2.148990,12,-38.5053167,145.2364883,38.45,138.44,86.02,40.31,156.54,-0.10,-0.10,388.42,-354.29,0.00,0.00,
1,13518.300,2152.845,2.152845,12,-38.5053483,145.2365067,38.07,137.07,85.17,40.20,156.51,-0.39,0.02,390.01,-357.81,0.00,0.00,
1,13518.400,2156.663,2.156663,11,-38.5053800,145.2365233,37.78,136.01,84.51,40.10,156.66,-0.30,-0.10,391.46,-361.33,0.00,0.00,
1,13518.500,2160.462,2.160462,11,-38.5054117,145.2365400,37.44,134.79,83.75,39.99,157.09,-0.35,-0.29,392.91,-364.85,0.00,0.00,
1,13518.600,2164.280,2.164280,11,-38.5054433,145.2365567,37.22,133.99,83.26,39.99,157.36,-0.23,-0.18,394.36,-368.37,0.00,0.00,
1,13518.700,2167.912,2.167912,11,-38.5054733,145.2365733,36.82,132.55,82.36,39.90,157.81,-0.41,-0.29,395.81,-371.71,0.00,0.00,
1,13518.800,2171.730,2.171730,11,-38.5055050,145.2365900,36.57,131.64,81.80,39.81,158.31,-0.26,-0.33,397.26,-375.23,0.00,0.00,
1,13518.900,2175.473,2.175473,11,-38.5055367,145.2366050,36.42,131.10,81.46,39.81,158.65,-0.15,-0.22,398.57,-378.75,0.00,0.00,
1,13519.000,2179.068,2.179068,11,-38.5055667,145.2366200,35.98,129.53,80.49,39.70,158.95,-0.45,-0.19,399.87,-382.08,0.00,0.00,
1,13519.100,2182.645,2.182645,11,-38.5055967,145.2366350,35.67,128.42,79.80,39.70,159.27,-0.31,-0.20,401.18,-385.42,0.00,0.00,
1,13519.200,2186.352,2.186352,11,-38.5056283,145.2366483,35.25,126.90,78.85,39.70,159.35,-0.43,-0.05,402.34,-388.94,0.00,0.00,
1,13519.300,2189.762,2.189762,11,-38.5056567,145.2366633,34.77,125.18,77.78,39.70,159.52,-0.49,-0.11,403.64,-392.09,0.00,0.00,
1,13519.400,2193.283,2.193283,11,-38.5056867,145.2366767,34.49,124.16,77.15,39.70,159.58,-0.29,-0.04,404.80,-395.43,0.00,0.00,
1,13519.500,2196.878,2.196878,11,-38.5057167,145.2366917,34.09,122.71,76.25,39.70,159.59,-0.41,-0.01,406.11,-398.76,0.00,0.00,
1,13519.600,2200.233,2.200233,11,-38.5057450,145.2367050,33.58,120.90,75.12,39.60,159.84,-0.51,-0.15,407.27,-401.91,0.00,0.00,
1,13519.700,2203.587,2.203587,11,-38.5057733,145.2367183,33.20,119.51,74.26,39.60,159.86,-0.39,-0.01,408.43,-405.06,0.00,0.00,
1,13519.800,2206.775,2.206775,11,-38.5058000,145.2367317,32.88,118.36,73.55,39.49,159.71,-0.33,0.09,409.59,-408.03,0.00,0.00,
1,13519.900,2210.073,2.210073,11,-38.5058283,145.2367433,32.52,117.06,72.74,39.40,159.53,-0.37,0.10,410.61,-411.18,0.00,0.00,
1,13520.000,2213.261,2.213261,11,-38.5058550,145.2367567,32.14,115.71,71.90,39.40,159.26,-0.38,0.15,411.77,-414.15,0.00,0.00,
1,13520.100,2216.448,2.216448,11,-38.5058817,145.2367700,31.84,114.64,71.23,39.31,158.64,-0.30,0.35,412.93,-417.11,0.00,0.00,
1,13520.200,2219.636,2.219636,11,-38.5059083,145.2367833,31.38,112.95,70.19,39.20,158.05,-0.48,0.33,414.09,-420.08,0.00,0.00,
1,13520.300,2222.638,2.222638,11,-38.5059333,145.2367967,31.04,111.73,69.43,39.10,157.48,-0.35,0.31,415.25,-422.86,0.00,0.00,
1,13520.400,2225.826,2.225826,11,-38.5059600,145.2368100,30.70,110.51,68.67,39.10,156.84,-0.35,0.35,416.41,-425.82,0.00,0.00,
1,13520.500,2228.847,2.228847,11,-38.5059850,145.2368233,30.44,109.58,68.09,39.10,156.11,-0.26,0.40,417.57,-428.60,0.00,0.00,
1,13520.600,2231.923,2.231923,11,-38.5060100,145.2368383,29.99,107.95,67.08,38.99,154.71,-0.46,0.75,418.87,-431.38,0.00,0.00,
1,13520.700,2234.814,2.234814,11,-38.5060333,145.2368533,29.60,106.56,66.22,38.99,153.35,-0.39,0.72,420.18,-433.98,0.00,0.00,
1,13520.800,2237.891,2.237891,11,-38.5060583,145.2368683,29.31,105.53,65.57,38.99,152.11,-0.29,0.65,421.48,-436.76,0.00,0.00,
1,13520.900,2240.800,2.240800,11,-38.5060817,145.2368833,28.97,104.30,64.81,38.90,151.19,-0.35,0.47,422.79,-439.35,0.00,0.00,
1,13521.000,2243.765,2.243765,11,-38.5061050,145.2369000,28.53,102.71,63.82,38.90,149.15,-0.45,1.04,424.24,-441.94,0.00,0.00,
1,13521.100,2246.582,2.246582,11,-38.5061267,145.2369167,28.18,101.45,63.04,38.90,147.60,-0.36,0.78,425.69,-444.35,0.00,0.00,
1,13521.200,2249.473,2.249473,11,-38.5061483,145.2369350,27.97,100.67,62.56,38.90,145.86,-0.22,0.87,427.28,-446.76,0.00,0.00,
1,13521.300,2252.198,2.252198,11,-38.5061683,145.2369533,27.59,99.34,61.73,38.90,144.43,-0.38,0.70,428.88,-448.99,0.00,0.00,
1,13521.400,2254.940,2.254940,11,-38.5061883,145.2369717,27.23,98.03,60.91,38.81,142.41,-0.37,0.98,430.47,-451.21,0.00,0.00,
1,13521.500,2257.757,2.257757,11,-38.5062083,145.2369917,26.91,96.86,60.19,38.81,140.63,-0.33,0.85,432.21,-453.43,0.00,0.00,
1,13521.600,2260.445,2.260445,11,-38.5062267,145.2370117,26.63,95.88,59.58,38.81,138.70,-0.28,0.91,433.95,-455.47,0.00,0.00,
1,13521.700,2263.132,2.263132,10,-38.5062450,145.2370317,26.31,94.71,58.85,38.81,136.95,-0.33,0.82,435.69,-457.51,0.00,0.00,
1,13521.900,2268.451,2.268451,10,-38.5062800,145.2370733,25.88,93.16,57.88,38.81,133.09,-0.22,0.89,439.32,-461.40,0.00,0.00,
1,13522.000,2270.971,2.270971,11,-38.5062950,145.2370950,25.36,91.30,56.73,38.70,130.78,-0.52,1.04,441.21,-463.07,0.00,0.00,
1,13522.100,2273.473,2.273473,12,-38.5063100,145.2371167,25.23,90.82,56.43,38.70,128.61,-0.14,0.97,443.09,-464.74,0.00,0.00,
1,13522.200,2275.993,2.275993,12,-38.5063233,145.2371400,24.96,89.84,55.82,38.70,126.67,-0.28,0.86,445.12,-466.22,0.00,0.00,
1,13522.300,2278.514,2.278514,12,-38.5063367,145.2371633,24.98,89.91,55.87,38.70,124.51,0.02,0.96,447.15,-467.70,0.00,0.00,
1,13522.400,2281.016,2.281016,12,-38.5063500,145.2371867,25.31,91.12,56.62,38.60,122.59,0.34,0.86,449.18,-469.19,0.00,0.00,
1,13522.500,2283.555,2.283555,12,-38.5063617,145.2372117,25.14,90.51,56.24,38.60,120.91,-0.17,0.75,451.36,-470.48,0.00,0.00,
1,13522.600,2286.094,2.286094,12,-38.5063733,145.2372367,25.23,90.82,56.43,38.60,119.02,0.09,0.85,453.53,-471.78,0.00,0.00,
1,13522.700,2288.540,2.288540,11,-38.5063833,145.2372617,25.22,90.80,56.42,38.60,116.78,-0.01,1.01,455.71,-472.89,0.00,0.00,
1,13522.800,2291.097,2.291097,11,-38.5063933,145.2372883,25.12,90.43,56.19,38.60,114.27,-0.10,1.12,458.03,-474.01,0.00,0.00,
1,13522.900,2293.599,2.293599,11,-38.5064017,145.2373150,25.03,90.12,56.00,38.60,111.74,-0.09,1.13,460.35,-474.93,0.00,0.00,
1,13523.000,2296.231,2.296231,10,-38.5064100,145.2373433,25.06,90.21,56.05,38.70,109.41,0.03,1.04,462.81,-475.86,0.00,0.00,
1,13523.100,2298.677,2.298677,10,-38.5064167,145.2373700,25.02,90.08,55.97,38.70,106.58,-0.04,1.26,465.13,-476.60,0.00,0.00,
1,13523.200,2301.253,2.301253,10,-38.5064233,145.2373983,24.69,88.88,55.23,38.70,104.13,-0.34,1.08,467.60,-477.34,0.00,0.00,
1,13523.300,2303.588,2.303588,10,-38.5064267,145.2374250,24.60,88.54,55.02,38.70,101.92,-0.09,0.97,469.92,-477.71,0.00,0.00,
1,13523.400,2306.127,2.306127,10,-38.5064317,145.2374533,24.40,87.84,54.58,38.81,99.38,-0.20,1.10,472.39,-478.27,0.00,0.00,
1,13523.500,2308.444,2.308444,10,-38.5064333,145.2374800,24.41,87.86,54.59,38.81,96.41,0.01,1.29,474.71,-478.45,0.00,0.00,
1,13523.600,2310.927,2.310927,11,-38.5064350,145.2375083,24.15,86.95,54.03,38.81,93.63,-0.26,1.19,477.17,-478.64,0.00,0.00,
1,13523.700,2313.244,2.313244,11,-38.5064350,145.2375350,24.16,86.97,54.04,38.90,90.99,0.01,1.13,479.49,-478.64,0.00,0.00,
1,13523.800,2315.560,2.315560,11,-38.5064350,145.2375617,24.17,87.01,54.06,38.99,88.45,0.01,1.09,481.81,-478.64,0.00,0.00,
1,13523.900,2318.044,2.318044,12,-38.5064333,145.2375900,24.04,86.54,53.78,38.99,85.80,-0.13,1.13,484.28,-478.45,0.00,0.00,
1,13524.000,2320.379,2.320379,12,-38.5064300,145.2376167,24.03,86.53,53.76,39.10,83.02,-0.01,1.19,486.60,-478.08,0.00,0.00,
1,13524.100,2322.732,2.322732,12,-38.5064267,145.2376433,23.92,86.10,53.50,39.10,80.36,-0.12,1.13,488.92,-477.71,0.00,0.00,
1,13524.200,2325.123,2.325123,12,-38.5064217,145.2376700,23.89,85.99,53.43,39.20,77.44,-0.03,1.24,491.24,-477.16,0.00,0.00,
1,13524.300,2327.421,2.327421,12,-38.5064150,145.2376950,24.00,86.40,53.68,39.31,74.93,0.12,1.07,493.41,-476.41,0.00,0.00,
1,13524.400,2329.719,2.329719,12,-38.5064083,145.2377200,23.86,85.90,53.37,39.31,72.03,-0.14,1.23,495.59,-475.67,0.00,0.00,
1,13524.500,2332.017,2.332017,11,-38.5064017,145.2377450,23.94,86.19,53.56,39.40,69.59,0.08,1.04,497.77,-474.93,0.00,0.00,
1,13524.600,2334.463,2.334463,12,-38.5063917,145.2377700,23.92,86.10,53.50,39.49,66.47,-0.03,1.33,499.94,-473.82,0.00,0.00,
1,13524.700,2336.817,2.336817,12,-38.5063833,145.2377950,23.95,86.23,53.58,39.49,63.96,0.04,1.07,502.12,-472.89,0.00,0.00,
1,13524.800,2339.226,2.339226,12,-38.5063717,145.2378183,24.07,86.66,53.84,39.49,61.53,0.12,1.04,504.15,-471.60,0.00,0.00,
1,13524.900,2341.635,2.341635,12,-38.5063600,145.2378417,24.10,86.75,53.90,39.49,58.95,0.03,1.11,506.18,-470.30,0.00,0.00,
1,13525.000,2343.933,2.343933,11,-38.5063483,145.2378633,24.24,87.25,54.21,39.49,56.46,0.14,1.07,508.06,-469.00,0.00,0.00,
1,13525.100,2346.324,2.346324,11,-38.5063350,145.2378850,24.09,86.73,53.89,39.60,53.44,-0.15,1.29,509.95,-467.52,0.00,0.00,
1,13525.200,2348.733,2.348733,11,-38.5063217,145.2379067,24.20,87.14,54.14,39.60,50.93,0.12,1.08,511.83,-466.04,0.00,0.00,
1,13525.300,2351.254,2.351254,11,-38.5063067,145.2379283,24.36,87.71,54.50,39.60,48.22,0.16,1.17,513.72,-464.37,0.00,0.00,
1,13525.400,2353.663,2.353663,10,-38.5062917,145.2379483,24.54,88.34,54.89,39.60,45.59,0.18,1.15,515.46,-462.70,0.00,0.00,
1,13525.500,2356.202,2.356202,11,-38.5062750,145.2379683,24.65,88.73,55.13,39.60,43.27,0.11,1.02,517.20,-460.85,0.00,0.00,
1,13525.600,2358.648,2.358648,11,-38.5062583,145.2379867,24.67,88.82,55.19,39.60,40.73,0.03,1.12,518.80,-458.99,0.00,0.00,
1,13525.700,2361.224,2.361224,11,-38.5062400,145.2380050,25.02,90.08,55.97,39.60,38.16,0.36,1.14,520.39,-456.96,0.00,0.00,
1,13525.800,2363.819,2.363819,11,-38.5062217,145.2380233,25.21,90.77,56.40,39.60,35.66,0.19,1.12,521.99,-454.92,0.00,0.00,
1,13525.900,2366.321,2.366321,11,-38.5062033,145.2380400,25.41,91.49,56.85,39.70,33.21,0.20,1.11,523.44,-452.88,0.00,0.00,
1,13526.000,2368.897,2.368897,11,-38.5061833,145.2380550,25.86,93.10,57.85,39.70,31.22,0.46,0.92,524.74,-450.65,0.00,0.00,
1,13526.100,2371.640,2.371640,11,-38.5061617,145.2380700,26.09,93.91,58.36,39.70,29.05,0.23,1.01,526.05,-448.25,0.00,0.00,
1,13526.200,2374.382,2.374382,12,-38.5061400,145.2380850,26.34,94.84,58.93,39.81,26.87,0.26,1.02,527.35,-445.84,0.00,0.00,
1,13526.300,2377.051,2.377051,12,-38.5061183,145.2380983,26.57,95.64,59.43,39.81,24.85,0.23,0.96,528.51,-443.43,0.00,0.00,
1,13526.400,2379.664,2.379664,12,-38.5060967,145.2381100,26.85,96.66,60.06,39.90,23.04,0.29,0.86,529.53,-441.02,0.00,0.00,
1,13526.500,2382.462,2.382462,12,-38.5060733,145.2381217,27.21,97.97,60.88,39.99,21.13,0.37,0.93,530.54,-438.42,0.00,0.00,
1,13526.600,2385.242,2.385242,12,-38.5060500,145.2381333,27.43,98.75,61.36,39.99,19.37,0.22,0.86,531.56,-435.83,0.00,0.00,
1,13526.700,2388.208,2.388208,12,-38.5060250,145.2381450,27.85,100.27,62.30,40.10,17.37,0.43,0.99,532.57,-433.05,0.00,0.00,
1,13526.800,2391.080,2.391080,12,-38.5060000,145.2381533,28.42,102.32,63.58,40.20,15.90,0.58,0.74,533.30,-430.27,0.00,0.00,
1,13526.900,2393.990,2.393990,11,-38.5059750,145.2381633,29.11,104.79,65.11,40.31,14.14,0.70,0.91,534.17,-427.49,0.00,0.00,
1,13527.000,2397.011,2.397011,11,-38.5059483,145.2381700,29.79,107.25,66.64,40.40,12.75,0.70,0.74,534.75,-424.52,0.00,0.00,
1,13527.100,2400.068,2.400068,11,-38.5059217,145.2381783,30.51,109.82,68.24,40.49,11.26,0.73,0.81,535.47,-421.56,0.00,0.00,
1,13527.200,2403.256,2.403256,11,-38.5058933,145.2381850,31.03,111.71,69.42,40.70,10.30,0.54,0.53,536.06,-418.41,0.00,0.00,
1,13527.300,2406.462,2.406462,12,-38.5058650,145.2381917,31.75,114.31,71.03,40.81,9.00,0.73,0.73,536.64,-415.26,0.00,0.00,
1,13527.400,2409.854,2.409854,11,-38.5058350,145.2381983,32.38,116.58,72.44,40.90,7.65,0.65,0.78,537.22,-411.92,0.00,0.00,
1,13527.500,2413.226,2.413226,11,-38.5058050,145.2382033,33.08,119.08,74.00,41.11,7.15,0.71,0.29,537.65,-408.59,0.00,0.00,
1,13527.600,2416.562,2.416562,11,-38.5057750,145.2382067,33.82,121.75,75.65,41.20,6.30,0.76,0.51,537.94,-405.25,0.00,0.00,
1,13527.700,2419.935,2.419935,11,-38.5057450,145.2382117,34.63,124.68,77.47,41.40,5.40,0.83,0.55,538.38,-401.91,0.00,0.00,
1,13527.800,2423.456,2.423456,11,-38.5057133,145.2382150,35.22,126.81,78.79,41.61,4.79,0.60,0.38,538.67,-398.39,0.00,0.00,
1,13527.900,2426.996,2.426996,11,-38.5056817,145.2382183,35.86,129.08,80.21,41.70,4.18,0.65,0.39,538.96,-394.87,0.00,0.00,
1,13528.000,2430.721,2.430721,12,-38.5056483,145.2382217,36.52,131.47,81.69,41.79,3.65,0.68,0.34,539.25,-391.17,0.00,0.00,
1,13528.100,2434.428,2.434428,12,-38.5056150,145.2382233,37.20,133.92,83.21,41.99,3.00,0.69,0.43,539.39,-387.46,0.00,0.00,
1,13528.200,2438.134,2.438134,12,-38.5055817,145.2382267,38.05,136.99,85.12,42.20,2.69,0.87,0.21,539.68,-383.75,0.00,0.00,
1,13528.300,2442.044,2.442044,12,-38.5055467,145.2382283,38.54,138.73,86.20,42.29,2.20,0.49,0.34,539.83,-379.86,0.00,0.00,
1,13528.400,2445.936,2.445936,12,-38.5055117,145.2382300,39.20,141.10,87.68,42.49,1.60,0.67,0.42,539.97,-375.97,0.00,0.00,
1,13528.500,2450.013,2.450013,12,-38.5054750,145.2382317,39.86,143.49,89.16,42.61,1.31,0.68,0.21,540.12,-371.89,0.00,0.00,
1,13528.600,2453.905,2.453905,12,-38.5054400,145.2382317,40.56,146.03,90.74,42.70,0.71,0.72,0.43,540.12,-368.00,0.00,0.00,
